restaurant_name,rating,price_for_one,cuisine,item_name,description,price
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Onion Tomato Pizza,,₹220
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Onion Capsicum Pizza,Hand tossed onion pizza handcrafted with thinly sliced capsicum and onion top a ... read more,₹220
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Onion Capsicum Pizza,,₹220
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Paneer Pizza,Hand tossed paneer pizza a fusion of Italian and Indian flavors on a ... read more,₹240
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Paneer Pizza,,₹240
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Moye Moye Special Pizza,"Our special pizza loaded with a medley of fresh veggies and succulent paneer, ... read more",₹260
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Moye Moye Special Pizza,,₹260
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Onion Corn Pizza [6 inches],,₹189
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Onion Tomato Pizza [7 inches],Fresh pizza.,₹190
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Onion Tomato Pizza [7 inches],,₹190
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Capsicum Corn Pizza [7 inches],Fresh pizza.,₹200
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Capsicum Corn Pizza [7 inches],,₹200
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Farm Special Pizza [6 inches],Special veggie pizza.,₹205
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Farm Special Pizza [6 inches],,₹205
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Paneer Onion Pizza [7 inches],Fresh onion and paneer.,₹235
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Paneer Onion Pizza [7 inches],,₹235
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Tandoori Paneer Capsicum Pizza [7 inches],Indian tandoori flavored sauce with masala paneer and capsicum.,₹269
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Tandoori Paneer Capsicum Pizza [7 inches],,₹269
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Veg Sandwich,Sandwiches,₹100
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Veg Sandwich,"Combination of fresh vegetables such as cabbage, tomatoes, cucumbers, layered between slices of ... read more",₹100
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Veg Sandwich,,₹100
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Cheese Sandwich,A delicious combination of fresh vegetables and gooey melted cheese nestled between slices ... read more,₹120
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Cheese Sandwich,,₹120
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Veg Cheese Sandwich,Veggie cheese bread sandwich.,₹150
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Veg Cheese Sandwich,,₹150
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Fresh Veg Sandwich,Veggie sandwich.,₹125
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Fresh Veg Sandwich,,₹125
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Aloo Patty Burger,Burgers,₹108
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Aloo Patty Burger,Burger sweet and tasty.,₹108
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Aloo Patty Burger,,₹108
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Vegetable Burger,"A flavorful vegetable patty nestled between soft buns, accompanied by fresh lettuce, juicy ... read more",₹105
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Vegetable Burger,,₹105
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",2 Onion Stuffed Paratha,Served with chutney/achar.,₹120
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",2 Onion Stuffed Paratha,,₹120
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",2 Aloo Stuffed Paratha,Served with chutney/achar.,₹120
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",2 Aloo Stuffed Paratha,,₹120
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",2 Paneer Stuffed Parantha with Butter,,₹140
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Green Chutney Dip,Tea,₹20
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Green Chutney Dip,Chutney fresh.,₹20
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Green Chutney Dip,,₹20
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Momos Chilli Dip,Momos chilli dip.,₹20
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Momos Chilli Dip,,₹20
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Aloo Paratha,Parathas,₹44
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Aloo Paratha,Served with achar/chutney.,₹44
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Aloo Paratha,,₹44
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Aloo Pyaaz Mix Paratha With Butter,"Plain paratha made with whole wheat flour, herbs and spicy with achar/chutney.",₹64
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Aloo Pyaaz Mix Paratha With Butter,,₹64
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",2 Aloo Paratha with Sabzi,2 Aloo Pyaaz Paratha+Sabji [Subject to Availability],₹179
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",2 Aloo Paratha with Sabzi,,₹179
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Plain Paratha,Served with achar and chutney. Plain paratha made with whole wheat flour.,₹25
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Plain Paratha,,₹25
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Paneer Pyaaz Paratha With Butter,Served with achar and chutney. Plain paratha made with whole wheat flour.,₹80
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Paneer Pyaaz Paratha With Butter,,₹80
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Pyaaz Paratha With Butter,"Onion, herbs and spicy, served with achar and chutney.",₹49
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Pyaaz Paratha With Butter,,₹49
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Sugar Paratha With Butter,Made with sugar.,₹50
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Sugar Paratha With Butter,,₹50
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Paneer Paratha with Butter,Served with achar and chutney. Plain paratha made with whole wheat flour.,₹120
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Paneer Paratha with Butter,,₹120
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Chole,Fresh.,₹120
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Chole,,₹120
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Aloo Gobhi,Fresh vegetables.,₹110
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Aloo Gobhi,,₹110
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Aloo Jeera,Prepared aloo with jeera.,₹100
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Aloo Jeera,,₹100
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Onion Pizza [6 inches] with Paneer Pizza [6 inches],Pizza,₹349
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Onion Pizza [6 inches] with Paneer Pizza [6 inches],Fresh onion and paneer.,₹349
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Onion Pizza [6 inches] with Paneer Pizza [6 inches],,₹349
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Kuttu Pakoda [15 Pieces],Vrat Navratri Aloo,₹179
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Kuttu Pakoda [15 Pieces],With chutney.,₹179
Moye Moye Munchies,3.3,₹150 for one,"Momos, Pizza, Sandwich, Fast Food, Street Food, Biryani, Shake",Kuttu Pakoda [15 Pieces],,₹179
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",IPL Combos & Value Meals,Detect current location,₹249
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",IPL Combos & Value Meals,Order Online/,₹249
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Triple Egg Roll + Drink,Combos,₹249
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Triple Egg Roll + Drink,A perfect combination of your favorite roll and drink!,₹249
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Triple Egg Roll + Drink,,₹249
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Veg Kabab Tikki Roll + Drink,A perfect combination of your favorite roll and drink!,₹269
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Veg Kabab Tikki Roll + Drink,,₹269
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Chicken Manchurian Roll + Drink,A perfect combination of your favorite roll and drink!,₹272
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Chicken Manchurian Roll + Drink,,₹272
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Classic Chicken Roll + Drink,A perfect combination of your favorite roll and drink!,₹339
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Classic Chicken Roll + Drink,,₹339
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Veg Manchurian Roll + Drink,A perfect combination of your favorite roll and drink!,₹257
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Veg Manchurian Roll + Drink,,₹257
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Hara Bhara Kabab Roll + Drink,A perfect combination of your favorite roll and drink!,₹291
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Hara Bhara Kabab Roll + Drink,,₹291
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Classic Paneer Roll + Drink,A perfect combination of your favorite roll and drink!,₹347
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Classic Paneer Roll + Drink,,₹347
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Double Egg Roll + Fries + Drink,Value Meals,₹332
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Double Egg Roll + Fries + Drink,Roll + Fries + Drink,₹332
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Double Egg Roll + Fries + Drink,,₹332
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Butter Chicken Roll + Fries + Drink,Roll + Fries + Drink,₹458
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Butter Chicken Roll + Fries + Drink,,₹458
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Classic Chicken Roll + Fries + Drink,Roll + Fries + Drink,₹448
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Classic Chicken Roll + Fries + Drink,,₹448
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Bhuna Chicken Roll + Fries + Drink,Roll + Fries + Drink,₹448
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Bhuna Chicken Roll + Fries + Drink,,₹448
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Paneer Bhurji Roll + Fries + Drink,Roll + Fries + Drink,₹446
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Paneer Bhurji Roll + Fries + Drink,,₹446
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Paneer Classic Roll + Fries + Drink,Roll + Fries + Drink,₹456
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Paneer Classic Roll + Fries + Drink,,₹456
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Bhuna Soya Chap Roll + Fries + Drink,Roll + Fries + Drink,₹456
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Bhuna Soya Chap Roll + Fries + Drink,,₹456
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Chicken Manchurian Roll,Non Veg Roll,₹158
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Chicken Manchurian Roll,"Chicken manchurian balls tossed in hot garlic sauce, rolled with onion salad in ... read more",₹158
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Chicken Manchurian Roll,,₹158
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Zinger Chicken Roll,Tender chicken chunks coated with batter fried and rolled in freshly prepared choice ... read more,₹173
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Zinger Chicken Roll,,₹173
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Chicken Pachranga Roll,Minced chicken perfectly marinated with Indian spices and fried till golden. Rolled in ... read more,₹183
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Chicken Pachranga Roll,,₹183
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Chicken Seekh Kabab Roll,"Chicken seekh kabab made with fresh chicken minced with ginger, garlic Indian spices ... read more",₹203
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Chicken Seekh Kabab Roll,,₹203
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Shredded Chicken ( Afghani Flavor ) Roll,Introducing exquisite chicken roll prepared in rich & velvety marination with Indian herbs ... read more,₹203
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Shredded Chicken ( Afghani Flavor ) Roll,,₹203
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Chicken Hot & Spicy Roll,Spice up your palate with this traditional chicken tikka infused with Indian spicy ... read more,₹213
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Chicken Hot & Spicy Roll,,₹213
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Bhuna Chicken Roll,Tender chicken chunks cooked in a spicy bhuna masala. Rolled in choice of ... read more,₹225
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Bhuna Chicken Roll,,₹225
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Classic Chicken Roll,"Tender chicken cooked with curd, cheese and Indian spices. Rolled in choice of ... read more",₹225
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Classic Chicken Roll,,₹225
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Butter Chicken Roll,"Marinated chicken cooked in sauce made from butter, cream, almond, tomato & Indian ... read more",₹235
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Butter Chicken Roll,,₹235
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Chicken Malai Tikka Roll,"Luscious chicken tikka prepared in rich creamy paste of cashews, cream and butter ... read more",₹243
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Chicken Malai Tikka Roll,,₹243
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Chicken Double Egg Keema Roll,Minced chicken tikka prepared with egg & onion. Rolled in choice of laccha ... read more,₹253
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Chicken Double Egg Keema Roll,,₹253
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Mutton Seekh Kabab Roll,"Tender mutton minced, mixed with ginger, green chilli & coriander, spiced with royal ... read more",₹253
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Mutton Seekh Kabab Roll,,₹253
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Chicken Makhani Roll,"Roasted chicken cooked with Delhi darbar style gravy, rolled with salad onion, mint ... read more",₹253
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Chicken Makhani Roll,,₹253
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Chicken Shami Kabab Roll,"Mouth-melting chicken kabab made with minced chicken, gram flour & Indian masalas. rolled ... read more",₹263
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Chicken Shami Kabab Roll,,₹263
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Double Chicken Roll,"A 2x portion of smokey chicken tikka, rolled in choice of laccha paratha ... read more",₹303
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Double Chicken Roll,,₹303
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Chicken Panchranga + Bhuna Chicken Roll ( One Roll ),2-In-1 Non Veg Rolls,₹263
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Chicken Panchranga + Bhuna Chicken Roll ( One Roll ),Two varieties of filling wrapped in one single roll. GET MORE IN A ... read more,₹263
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Chicken Panchranga + Bhuna Chicken Roll ( One Roll ),,₹263
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Butter Chicken + Bhuna Chicken Roll ( One Roll ),Two varieties of filling wrapped in one single roll. GET MORE IN A ... read more,₹343
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Butter Chicken + Bhuna Chicken Roll ( One Roll ),,₹343
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Chicken Seekh + Zinger Chicken Roll ( One Roll ),Two varieties of filling wrapped in one single roll. GET MORE IN A ... read more,₹323
RollsKing,4.1,₹150 for one,"Rolls, Fast Food, Beverages",Chicken Seekh + Zinger Chicken Roll ( One Roll ),,₹323
